CustomerKey,Fullname,BirthDate,Marital Status,Gender,DateFirstPurchase,CustomerType,Continent,Country,Province
13041,Jennifer A Bell,1969-09-10,Single,FEMALE,2004-01-08,Person,Europe,Germany,Hamburg
13042,Chad L Tang,1951-10-01,Married,Male,2004-05-02,Person,Europe,Germany,North Rhine-Westphalia
13043,Zachary White,1968-09-27,Married,Male,2004-07-08,Person,Europe,Germany,North Rhine-Westphalia
13044,Charles D Kelly,1968-02-10,Married,Male,2004-06-05,Person,Europe,France,Seine (Paris)
13045,Arturo W Kumar,1968-05-12,Single,Male,2004-01-22,Person,Europe,United Kingdom,England
13046,Shannon W Martin,1968-02-17,Married,Male,2004-04-07,Person,Europe,United Kingdom,England
13047,Cristina Chander,1968-10-23,Single,FEMALE,2004-03-27,Person,Europe,Germany,Hamburg
13048,Clarence D Yuan,1968-02-10,Single,Male,2004-01-06,Person,Europe,United Kingdom,England
13049,Gregory Tang,1968-04-20,Married,Male,2004-01-21,Person,Europe,United Kingdom,England
13050,Byron Gomez,1968-09-16,Single,Male,2004-03-06,Person,Europe,Germany,North Rhine-Westphalia
13051,Clarence Nath,1968-08-13,Single,Male,2004-01-22,Person,Europe,United Kingdom,England
13052,Colleen Nath,1968-06-03,Married,FEMALE,2004-01-12,Person,Europe,United Kingdom,England
13053,Priscilla Goel,1968-07-22,Single,FEMALE,2004-03-17,Person,Europe,"Germany ",Bavaria
13054,Jose C Allen,1968-05-12,Married,Male,2004-01-28,Person,Europe,Germany,North Rhine-Westphalia
13055,Gerald L Hernandez,1967-02-16,Single,Male,2004-01-24,Person,Europe,United Kingdom,England
13056,Louis Goel,1967-06-16,Single,Male,2004-01-22,Person,Europe,United Kingdom,England
13057,Tamara M Lin,1967-06-12,Single,FEMALE,2004-06-03,Person,Europe,France,Hauts de Seine
13058,Ricky Alvarez,1967-04-25,Married,Male,2004-06-09,Person,Europe,France,Loiret
13059,Alvin Lal,1967-05-24,Single,Male,2004-02-24,Person,Europe,United Kingdom,England
13060,Tabitha Navarro,1967-04-22,Single,FEMALE,2004-03-06,Person,Europe,Germany,North Rhine-Westphalia
13061,Bonnie A Deng,1967-02-02,Single,FEMALE,2004-03-21,Person,Europe,Germany,Hesse
13062,Kelvin Luo,1966-03-13,Married,Male,2003-07-09,Person,Europe,France,Seine (Paris)
13063,Crystal L Cai,1966-08-08,Married,FEMALE,2004-02-06,Person,Europe,France,Val de Marne
13064,Micheal Suarez,1966-11-07,Single,Male,2003-08-02,Person,Europe,France,Seine (Paris)
13065,Stanley R Fernandez,1966-10-06,Married,Male,2003-08-22,Person,Europe,United Kingdom,England
13066,Lori Gutierrez,1966-07-17,Single,FEMALE,2004-02-22,Person,Europe,United Kingdom,England
13067,Brittney C West,1967-07-19,Married,FEMALE,2004-04-10,Person,Europe,Germany,North Rhine-Westphalia
13068,Carolyn V Raman,1967-06-20,Single,FEMALE,2004-04-02,Person,Europe,Germany,Hesse
13069,Edwin R Yang,1967-02-15,Married,Male,2004-04-27,Person,Europe,Germany,North Rhine-Westphalia
13070,Jessie Chen,1967-04-27,Married,Male,2004-01-26,Person,Europe,United Kingdom,England
13071,Cameron M Shan,1927-08-21,Single,Male,2004-04-10,Person,Europe,France,Seine Saint Denis
13072,Victor N Suarez,1966-02-26,Married,Male,2003-11-22,Person,Europe,United Kingdom,England
13073,Randy R He,1966-03-06,Married,Male,2003-12-01,Person,Europe,Germany,Saar
13074,Grace Taylor,1965-05-26,Married,FEMALE,2004-03-20,Person,Europe,United Kingdom,England
13075,Grace J Alexander,1965-07-09,Single,FEMALE,2004-03-21,Person,Europe,Germany,North Rhine-Westphalia
13076,Peter Saddow,1965-09-16,Married,FEMALE,2004-04-23,Person,Europe,France,Pas de Calais
13077,Casey I Hernandez,1965-10-17,Married,Male,2004-04-10,Person,Europe,France,Seine (Paris)
13078,Tony H Rai,1965-03-19,Married,Male,2004-03-15,Person,Europe,"Germany ",Bavaria
13079,Neil Martin,1965-06-21,Married,Male,2003-10-10,Person,Europe,Germany,Saar
13080,Andre D Raman,1964-10-05,Married,Male,2003-11-22,Person,Europe,United Kingdom,England
13081,Billy P Serrano,1964-04-20,Married,Male,2004-01-29,Person,Europe,Germany,Berlin
13082,Alexis B Hughes,1929-02-01,Married,FEMALE,2004-03-10,Person,Europe,France,Moselle
13083,Regina A Rodriguez,1964-12-13,Married,FEMALE,2004-03-06,Person,Europe,France,Essonne
13084,Max J Moreno,1964-01-13,Married,Male,2003-08-19,Person,Europe,France,Essonne
13085,Jonathon Jimenez,1964-11-22,Married,Male,2003-09-09,Person,Europe,France,Yveline
13086,Autumn W Gao,1964-12-20,Married,FEMALE,2003-09-10,Person,Europe,United Kingdom,England
13087,Dakota T Gonzales,1964-10-07,Married,Male,2004-03-28,Person,Europe,Germany,Hamburg
13088,Hannah C Wilson,1964-09-10,Single,FEMALE,2004-05-29,Person,Europe,Germany,North Rhine-Westphalia
13089,Damien He,1963-04-16,Married,Male,2003-11-15,Person,Europe,Germany,Baden-Wuerttemberg
13090,Dustin Yuan,1966-10-11,Married,Male,2003-12-01,Person,Europe,France,Hauts de Seine
13091,Cassandra Perez,1966-04-06,Single,FEMALE,2003-12-07,Person,Europe,France,Hauts de Seine
13092,Dwayne F Munoz,1966-07-03,Married,Male,2004-05-28,Person,Europe,Germany,North Rhine-Westphalia
13093,Jillian Gonzalez,1966-11-26,Married,FEMALE,2004-05-04,Person,Europe,Germany,North Rhine-Westphalia
13094,Claudia F He,1966-03-15,Single,FEMALE,2003-08-06,Person,Europe,United Kingdom,England
13095,Julio J Diaz,1962-06-20,Single,Male,2003-08-02,Person,Europe,United Kingdom,England
13096,Julie J Andersen,1962-03-19,Single,FEMALE,2003-12-27,Person,Europe,France,Yveline
13097,Diana Vazquez,1934-09-22,Married,FEMALE,2003-11-24,Person,Europe,France,Seine et Marne
13098,Francisco Fernandez,1934-05-02,Married,Male,2004-07-03,Person,Europe,Germany,Berlin
13099,Olivia E Howard,1965-07-19,Single,FEMALE,2004-04-16,Person,Europe,Germany,Hesse
13100,Sarah D Smith,1965-09-18,Married,FEMALE,2004-04-02,Person,Europe,Germany,Bavaria
13101,Jenny C He,1965-03-27,Married,FEMALE,2004-01-05,Person,Europe,United Kingdom,England
13102,Kaitlyn H Anderson,1965-04-02,Married,FEMALE,2004-01-12,Person,Europe,United Kingdom,England
13103,Andy R Torres,1964-04-15,Married,Male,2003-07-29,Person,Europe,Germany,Hesse
13104,Billy M Dominguez,1964-08-02,Married,Male,2003-08-21,Person,Europe,"Germany ",Bavaria
13105,Robyn Ortega,1964-07-04,Married,FEMALE,2004-02-28,Person,Europe,United Kingdom,England
13106,Carolyn Sanchez,1963-04-24,Married,FEMALE,2003-09-17,Person,Europe,France,Yveline
13107,Kelvin Shan,1963-12-01,Single,Male,2004-03-10,Person,Europe,France,Nord
13108,Jonathan Jenkins,1963-04-05,Married,Male,2004-05-05,Person,Europe,Germany,Bavaria
13109,Tonya B Lal,1977-02-16,Single,FEMALE,2003-10-28,Person,Europe,Germany,Schleswig-Holstein
13110,Eddie A Suarez,1977-06-18,Single,Male,2003-10-15,Person,Europe,France,Seine (Paris)
13111,Kaylee S Brooks,1979-02-11,Single,FEMALE,2003-09-20,Person,Europe,France,Seine Saint Denis
13112,Cameron Long,1978-01-15,Single,Male,2004-02-16,Person,Europe,France,Seine Saint Denis
13113,Mary Foster,1963-10-23,Married,FEMALE,2004-04-14,Person,Europe,United Kingdom,England
13114,Stephanie Green,1962-06-08,Single,FEMALE,2003-09-16,Person,Europe,France,Yveline
13115,Kristin C Yuan,1962-04-27,Married,FEMALE,2004-02-01,Person,Europe,United Kingdom,England
13116,Gary R Carlson,1962-03-10,Married,Male,2004-04-10,Person,Europe,United Kingdom,England
13117,Pedro Martinez,1962-11-27,Married,Male,2003-12-15,Person,Europe,France,Seine (Paris)
13118,Shannon Gill,1978-03-20,Married,Male,2004-03-24,Person,Europe,Germany,Berlin
13119,Donna Chande,1977-03-16,Married,FEMALE,2004-07-28,Person,Europe,France,Hauts de Seine
13120,Emmanuel A Kapoor,1977-03-12,Single,Male,2004-03-15,Person,Europe,France,Seine et Marne
13121,Kaitlyn Allen,1977-05-18,Single,FEMALE,2003-09-26,Person,Europe,Germany,Hesse
13122,Valerie R Liu,1977-03-12,Single,FEMALE,2004-04-22,Person,Europe,Germany,Bavaria
13123,Michele G Blanco,1976-06-18,Single,FEMALE,2004-03-29,Person,Europe,France,Somme
13124,Heather Hu,1976-05-03,Single,FEMALE,2004-01-08,Person,Europe,France,Seine Saint Denis
13125,Erik A Vazquez,1976-05-04,Single,Male,2004-07-01,Person,Europe,France,Seine Saint Denis
13126,Tiffany Xu,1976-05-20,Single,FEMALE,2004-04-21,Person,Europe,France,Seine (Paris)
13127,Pedro Mehta,1976-12-04,Single,Male,2004-02-19,Person,Europe,France,Essonne
13128,James R Washington,1976-04-20,Single,Male,2004-04-17,Person,Europe,Germany,Saar
13129,Kimberly P Ramirez,1976-09-09,Single,FEMALE,2004-01-25,Person,Europe,Germany,North Rhine-Westphalia
13130,Jamie A Gutierrez,1974-04-07,Single,Male,2004-01-30,Person,Europe,Germany,Hesse
13131,Tanya C Navarro,1974-01-03,Married,FEMALE,2003-12-11,Person,Europe,Germany,North Rhine-Westphalia
13132,Felicia S Rubio,1974-06-01,Married,FEMALE,2004-07-28,Person,Europe,France,Val de Marne
13133,Devon L Tang,1974-12-27,Single,Male,2004-04-17,Person,Europe,United Kingdom,England
13134,Carla Patel,1974-07-02,Single,FEMALE,2003-11-13,Person,Europe,France,Seine (Paris)
13135,Edgar Kapoor,1974-05-12,Single,Male,2004-06-19,Person,Europe,France,Seine (Paris)
13136,Martin D Martinez,1975-09-02,Single,Male,2003-09-29,Person,Europe,France,Hauts de Seine
13137,Alisha E Hu,1975-07-02,Single,FEMALE,2003-10-04,Person,Europe,France,Nord
13138,Tara Sharma,1975-12-16,Single,FEMALE,2003-12-01,Person,Europe,Germany,Bavaria
13139,Kristy Gutierrez,1975-05-06,Married,FEMALE,2004-04-24,Person,Europe,United Kingdom,England
13140,Andrew W Williams,1973-05-27,Married,Male,2004-05-12,Person,Europe,Germany,Hesse
13141,Alvin Lin,1976-01-23,Single,Male,2003-10-30,Person,Europe,France,Seine (Paris)
13142,Misty E Nath,1962-09-21,Single,FEMALE,2003-08-13,Person,Europe,France,Seine (Paris)
13143,Christian C Davis,1962-06-27,Married,Male,2004-04-19,Person,Europe,France,Yveline
13144,Stanley A Mehta,1962-08-09,Married,Male,2004-06-27,Person,Europe,Germany,Hesse
13145,Gerald Sanchez,1962-10-07,Married,Male,2004-04-16,Person,Europe,United Kingdom,England
13146,Cheryl J Serrano,1962-01-20,Single,FEMALE,2004-07-05,Person,Europe,United Kingdom,England
13147,Craig Suarez,1961-07-06,Single,Male,2003-10-29,Person,Europe,France,Loiret
13148,Kathleen Hernandez,1935-10-18,Married,FEMALE,2004-06-21,Person,Europe,Germany,Baden-Wuerttemberg
13149,Brittney K Zhou,1956-04-20,Single,FEMALE,2003-10-05,Person,Europe,Germany,North Rhine-Westphalia
13150,Richard Simmons,1956-09-08,Married,Male,2004-03-17,Person,Europe,France,Seine Saint Denis
13151,Jack Campbell,1955-03-24,Married,Male,2004-04-23,Person,Europe,Germany,North Rhine-Westphalia
13152,Jon Shan,1955-08-22,Single,Male,2004-03-02,Person,Europe,United Kingdom,England
13153,Casey A Rubio,1938-05-25,Single,Male,2004-05-26,Person,Europe,United Kingdom,England
13154,Seth J Jenkins,1941-11-28,Single,Male,2003-10-16,Person,Europe,France,Yveline
13155,Orlando Ramos,1941-07-23,Single,Male,2003-10-02,Person,Europe,United Kingdom,England
13156,Tracy Raje,1942-03-09,Married,FEMALE,2004-04-25,Person,Europe,Germany,North Rhine-Westphalia
13157,Wesley Zhou,1942-06-10,Married,Male,2004-03-29,Person,Europe,Germany,Saar
13158,Marie L Subram,1943-10-04,Married,FEMALE,2003-11-25,Person,Europe,France,Val d'Oise
13159,Omar Deng,1943-08-15,Single,Male,2003-11-17,Person,Europe,France,Nord
13160,Christine J Luo,1980-01-06,Married,FEMALE,2003-03-29,Person,Asia,Australia,Queensland
13161,Carl P Yuan,1980-11-03,Single,Male,2003-03-30,Person,Asia,Australia,New South Wales
13162,Luke Kumar,1980-02-04,Married,Male,2003-04-25,Person,Asia,Australia,New South Wales
13163,Grant S Raje,1980-07-17,Married,Male,2003-04-15,Person,Asia,Australia,New South Wales
13164,Micah M Guo,1980-02-28,Single,Male,2003-04-06,Person,Asia,Australia,Victoria
13165,Teresa D Gomez,1977-11-13,Single,FEMALE,2003-04-19,Person,Asia,Australia,South Australia
13166,Gilbert Gao,1977-04-23,Single,Male,2003-04-27,Person,Asia,Australia,New South Wales
13167,Renee Alonso,1977-05-23,Single,FEMALE,2003-04-17,Person,Asia,Australia,New South Wales
13168,Lacey Zhu,1977-10-06,Single,FEMALE,2003-04-07,Person,Asia,Australia,Victoria
13169,Manuel Srini,1977-05-18,Married,Male,2003-04-29,Person,Asia,Australia,Victoria
13170,Lydia Martinez,1976-07-09,Single,FEMALE,2003-04-18,Person,Asia,Australia,South Australia
13171,Jaime Hernandez,1976-10-24,Single,FEMALE,2003-04-11,Person,Asia,Australia,South Australia
13172,Jarrod Chandra,1979-05-15,Single,Male,2003-04-12,Person,Asia,Australia,South Australia
13173,Jessie A Hernandez,1979-09-27,Married,FEMALE,2003-04-17,Person,Asia,Australia,Victoria
13174,Lacey Wang,1979-01-23,Single,FEMALE,2003-04-08,Person,Asia,Australia,Queensland
13175,Keith A Chander,1979-05-26,Married,Male,2003-04-19,Person,Asia,Australia,Victoria
13176,Lacey Luo,1978-03-08,Single,FEMALE,2003-04-17,Person,Asia,Australia,Queensland
13177,Marie C Jimenez,1978-04-20,Married,FEMALE,2003-04-24,Person,Asia,Australia,Queensland
13178,Gina F Gill,1977-02-04,Single,FEMALE,2003-04-02,Person,Asia,Australia,New South Wales
13179,Clifford M Sara,1977-10-10,Single,Male,2003-04-29,Person,Asia,Australia,Tasmania
13180,Robyn R Blanco,1977-03-07,Married,FEMALE,2003-04-25,Person,Asia,Australia,New South Wales
13181,Arturo T Jai,1943-04-16,Single,Male,2004-03-20,Person,Europe,Germany,Berlin
13182,Edwin Nath,1943-10-16,Married,Male,2003-09-08,Person,Europe,Germany,North Rhine-Westphalia
13183,Nancy L Lopez,1943-06-02,Married,FEMALE,2004-04-03,Person,Europe,Germany,Saar
13184,Ruth Perez,1961-08-26,Single,FEMALE,2003-11-30,Person,Europe,France,Hauts de Seine
13185,Alexandra A Jackson,1961-09-24,Single,FEMALE,2004-02-09,Person,Europe,United Kingdom,England
13186,Tara She,1960-11-25,Single,FEMALE,2004-07-08,Person,Europe,France,Seine Saint Denis
13187,Theodore Alonso,1960-02-19,Single,Male,2004-02-06,Person,Europe,United Kingdom,England
13188,Daisy P Serrano,1960-02-08,Single,FEMALE,2004-02-14,Person,Europe,United Kingdom,England
13189,Charles Turner,1959-05-07,Single,Male,2004-01-12,Person,Europe,United Kingdom,England
13190,Andre D Suri,1959-11-01,Married,Male,2004-03-01,Person,Europe,United Kingdom,England
13191,Austin V Chen,1958-11-05,Single,Male,2003-12-19,Person,Europe,France,Seine Saint Denis
13192,Marshall R He,1960-09-11,Married,Male,2004-04-12,Person,Europe,Germany,Schleswig-Holstein
13193,Regina A Prasad,1960-01-04,Single,FEMALE,2004-03-18,Person,Europe,United Kingdom,England
13194,Louis J Becker,1959-12-17,Married,Male,2004-03-23,Person,Europe,United Kingdom,England
13195,Armando Martin,1959-01-21,Married,Male,2003-12-27,Person,Europe,France,Seine et Marne
13196,Dawn Zhao,1970-12-04,Married,FEMALE,2003-11-15,Person,Europe,France,Loiret
13197,Armando J Gill,1970-03-27,Married,Male,2004-01-19,Person,Europe,France,Garonne (Haute)
13198,Whitney T Mehta,1970-03-20,Single,FEMALE,2004-03-29,Person,Europe,United Kingdom,England
13199,Chelsea O Madan,1970-08-28,Married,FEMALE,2003-12-14,Person,Europe,France,Seine Saint Denis
13200,Veronica J Prasad,1970-05-06,Married,FEMALE,2004-04-23,Person,Europe,United Kingdom,England
13201,Grant Jai,1970-10-23,Single,Male,2004-04-30,Person,Europe,United Kingdom,England
13202,Olivia A Gonzales,1969-07-26,Married,FEMALE,2004-01-13,Person,Europe,France,Yveline
13203,Tamara L Black,1969-10-20,Single,FEMALE,2004-03-01,Person,Europe,United Kingdom,England
13204,Keith W Xie,1969-09-12,Single,Male,2004-02-15,Person,Europe,France,Seine (Paris)
13205,Darren Gonzalez,1969-07-12,Single,Male,2004-04-25,Person,Europe,"Germany ",Bavaria
13206,Katherine Anderson,1969-12-20,Single,FEMALE,2004-04-04,Person,Europe,Germany,Bavaria
13207,Marie Munoz,1969-02-23,Married,FEMALE,2003-08-21,Person,Europe,Germany,Schleswig-Holstein
13208,Stacey Guo,1968-07-05,Married,FEMALE,2004-06-17,Person,Europe,United Kingdom,England
13209,Sabrina S Diaz,1969-03-03,Single,FEMALE,2004-02-29,Person,Europe,France,Seine (Paris)
13210,Chelsea Jordan,1969-11-10,Married,FEMALE,2004-02-05,Person,Europe,France,Somme
13211,Ricardo Shan,1969-06-16,Single,Male,2003-09-26,Person,Europe,Germany,Schleswig-Holstein
13212,Sharon A Shan,1969-01-18,Single,FEMALE,2004-04-17,Person,Europe,United Kingdom,England
13213,Tony Raje,1952-09-25,Single,Male,2004-03-10,Person,Europe,United Kingdom,England
13214,Martin Rana,1951-09-11,Single,Male,2004-03-22,Person,Europe,United Kingdom,England
13215,Michele K Romero,1951-07-04,Single,FEMALE,2004-04-11,Person,Europe,Germany,North Rhine-Westphalia
13216,Lisa Xu,1953-07-15,Married,FEMALE,2004-06-17,Person,Europe,"Germany ",Bavaria
13217,Tara Black,1953-02-06,Single,FEMALE,2004-06-09,Person,Europe,United Kingdom,England
13218,Lauren Morgan,1968-04-26,Single,FEMALE,2004-03-09,Person,Europe,United Kingdom,England
13219,Bryant Lopez,1968-04-26,Single,Male,2003-11-06,Person,Europe,United Kingdom,England
13220,Tina J Lopez,1968-06-17,Married,FEMALE,2004-02-02,Person,Europe,France,Loiret
13221,Hunter Edwards,1968-10-09,Married,Male,2004-03-26,Person,North America,Canada,British Columbia
13222,Heidi Perez,1968-03-10,Single,FEMALE,2004-06-07,Person,North America,United States,California
13223,Sierra L Green,1979-08-23,Single,FEMALE,2004-04-05,Person,North America,United States,Oregon
13224,Abigail Alexander,1979-04-26,Single,FEMALE,2003-10-08,Person,North America,United States,Oregon
13225,Nicole L Perry,1979-10-17,Single,FEMALE,2004-06-15,Person,North America,United States,Washington
13226,Jeffery Yang,1979-10-06,Single,Male,2004-02-05,Person,North America,United States,California
13227,Brian L Morris,1979-03-26,Single,Male,2004-02-13,Person,North America,United States,California
13228,Sara A Phillips,1979-06-14,Single,FEMALE,2004-01-28,Person,North America,United States,California
13229,Terry Xu,1944-10-11,Single,Male,2004-05-14,Person,Asia,Australia,New South Wales
13230,Pedro H Kapoor,1944-06-04,Married,Male,2003-11-24,Person,Asia,Australia,Victoria
